_id,t,o
TUR_TUV,0.000,0.620
TUR_TWN,0.000,n.a.
TUR_TZA,0.000,0.584
TUR_UGA,0.000,0.869
TUR_UKR,0.000,0.388
TUR_URY,0.000,0.852
TUR_USA,0.000,1.405
TUR_UZB,0.000,1.391
TUR_VCT,0.000,0.451
TUR_VEN,0.000,0.627
TUR_VGB,0.000,0.452
TUR_VIR,0.000,0.452
TUR_VNM,0.000,1.086
TUR_VUT,0.000,0.609
TUR_WLF,0.000,n.a.
TUR_WSM,0.000,0.635
TUR_YEM,0.000,0.566
TUR_ZAF,0.000,0.789
TUR_ZMB,0.000,1.156
TUR_ZWE,0.000,0.987
TUV_ABW,0.000,0.254
TUV_AFG,0.000,0.863
TUV_AGO,0.000,0.884
TUV_AIA,0.000,n.a.
TUV_ALB,0.000,0.470
TUV_AND,0.000,0.531
TUV_ANT,0.000,n.a.
TUV_ARE,0.000,0.408
TUV_ARG,0.000,0.965
TUV_ARM,0.000,0.470
TUV_ASM,0.000,0.065
TUV_ATG,0.000,0.271
TUV_AUS,0.000,0.477
TUV_AUT,0.000,0.579
TUV_AZE,0.000,0.621
TUV_BDI,0.000,0.776
TUV_BEL,0.000,0.426
TUV_BEN,0.000,0.469
TUV_BFA,0.000,0.789
TUV_BGD,0.000,0.632
TUV_BGR,0.000,0.573
TUV_BHR,0.000,0.297
TUV_BHS,0.000,0.278
TUV_BIH,0.000,0.471
TUV_BLR,0.000,0.634
TUV_BLZ,0.000,0.306
TUV_BMU,0.000,0.287
TUV_BOL,0.000,1.190
TUV_BRA,0.000,0.861
TUV_BRB,0.000,0.273
TUV_BRN,0.000,0.182
TUV_BTN,0.000,0.632
TUV_BWA,0.000,0.709
TUV_CAF,0.000,0.921
TUV_CAN,0.000,1.805
TUV_CHE,0.000,0.604
TUV_CHL,0.000,0.365
TUV_CHN,0.000,0.797
TUV_CIV,0.000,0.537
TUV_CMR,0.000,0.579
TUV_COD,0.000,0.514
TUV_COG,0.000,0.627
TUV_COK,0.000,n.a.
TUV_COL,0.000,0.659
TUV_COM,0.000,0.277
TUV_CPV,0.000,0.333
TUV_CRI,0.000,0.326
TUV_CUB,0.000,0.316
TUV_CYM,0.000,0.259
TUV_CYP,0.000,0.366
TUV_CZE,0.000,0.640
TUV_DEU,0.000,0.569
TUV_DJI,0.000,0.418
TUV_DMA,0.000,0.271
TUV_DNK,0.000,0.410
TUV_DOM,0.000,0.299
TUV_DZA,0.000,0.625
TUV_ECU,0.000,0.408
TUV_EGY,0.000,0.497
TUV_ERI,0.000,0.550
TUV_ESP,0.000,0.676
TUV_EST,0.000,0.430
TUV_ETH,0.000,0.693
TUV_FIN,0.000,0.463
TUV_FJI,0.000,0.077
TUV_FLK,0.000,n.a.
TUV_FRA,0.000,0.718
TUV_FRO,0.000,0.346
TUV_FSM,0.000,0.109
TUV_GAB,0.000,0.478
TUV_GBR,0.000,0.453
TUV_GEO,0.000,0.578
TUV_GHA,0.000,0.457
TUV_GIB,0.000,0.371
TUV_GIN,0.000,0.423
TUV_GLP,0.000,n.a.
TUV_GMB,0.000,0.349
TUV_GNB,0.000,0.384
TUV_GNQ,0.000,0.427
TUV_GRC,0.000,0.419
TUV_GRD,0.000,0.270
TUV_GRL,0.000,0.426
TUV_GTM,0.000,0.332
TUV_GUF,0.000,n.a.
TUV_GUM,0.000,0.119
TUV_GUY,0.000,0.362
TUV_HKG,0.000,0.172
TUV_HND,0.000,0.404
TUV_HRV,0.000,0.500
TUV_HTI,0.000,0.283
TUV_HUN,0.000,0.615
TUV_IDN,0.000,0.282
TUV_IND,0.000,0.827
TUV_IRL,0.000,0.396
TUV_IRN,0.000,0.917
TUV_IRQ,0.000,0.597
TUV_ISL,0.000,0.415
TUV_ISR,0.000,0.379
TUV_ITA,0.000,0.447
TUV_JAM,0.000,0.280
TUV_JOR,0.000,0.491
TUV_JPN,0.000,0.359
TUV_KAZ,0.000,1.335
TUV_KEN,0.000,0.551
TUV_KGZ,0.000,1.428
TUV_KHM,0.000,0.296
TUV_KIR,0.000,0.091
TUV_KNA,0.000,0.269
TUV_KOR,0.000,0.352
TUV_KWT,0.000,0.353
TUV_LAO,0.000,0.491
TUV_LBN,0.000,0.384
TUV_LBR,0.000,0.637
TUV_LBY,0.000,0.521
TUV_LCA,0.000,0.271
TUV_LIE,0.000,0.607
TUV_LKA,0.000,0.302
TUV_LSO,0.000,0.523
TUV_LTU,0.000,0.429
TUV_LUX,0.000,0.467
TUV_LVA,0.000,0.486
TUV_MAC,0.000,0.173
TUV_MAR,0.000,0.537
TUV_MCO,0.000,0.376
TUV_MDA,0.000,0.571
TUV_MDG,0.000,0.452
TUV_MDV,0.000,0.240
TUV_MEX,0.000,0.480
TUV_MHL,0.000,0.078
TUV_MKD,0.000,0.501
TUV_MLI,0.000,0.747
TUV_MLT,0.000,0.366
TUV_MMR,0.000,0.762
TUV_MNE,0.000,0.394
TUV_MNG,0.000,1.236
TUV_MNP,0.000,0.117
TUV_MOZ,0.000,0.425
TUV_MRT,0.000,0.619
TUV_MSR,0.000,n.a.
TUV_MTQ,0.000,n.a.
TUV_MUS,0.000,0.258
TUV_MWI,0.000,0.910
TUV_MYS,0.000,0.286
TUV_MYT,0.000,n.a.
TUV_NAM,0.000,0.566
TUV_NCL,0.000,0.139
TUV_NER,0.000,0.837
TUV_NFK,0.000,n.a.
TUV_NGA,0.000,0.714
TUV_NIC,0.000,0.467
TUV_NIU,0.000,n.a.
TUV_NLD,0.000,0.439
TUV_NOR,0.000,0.467
TUV_NPL,0.000,0.860
TUV_NRU,0.000,0.067
TUV_NZL,0.000,0.375
TUV_OMN,0.000,0.712
TUV_PAK,0.000,0.859
TUV_PAN,0.000,0.299
TUV_PER,0.000,0.651
TUV_PHL,0.000,0.315
TUV_PLW,0.000,0.131
TUV_PNG,0.000,0.179
TUV_POL,0.000,0.612
TUV_PRI,0.000,0.266
TUV_PRK,0.000,0.406
TUV_PRT,0.000,0.401
TUV_PRY,0.000,0.835
TUV_PSE,0.000,0.343
TUV_PYF,0.000,0.102
TUV_QAT,0.000,0.310
TUV_REU,0.000,n.a.
TUV_ROU,0.000,0.510
TUV_RUS,0.000,3.526
TUV_RWA,0.000,0.763
TUV_SAU,0.000,0.761
TUV_SDN,0.000,0.817
TUV_SEN,0.000,0.409
TUV_SGP,0.000,0.184
TUV_SHN,0.000,n.a.
TUV_SLB,0.000,0.104
TUV_SLE,0.000,0.463
TUV_SLV,0.000,0.250
TUV_SMR,0.000,0.493
TUV_SOM,0.000,0.558
TUV_SPM,0.000,n.a.
TUV_SRB,0.000,0.552
TUV_STP,0.000,0.401
TUV_SUR,0.000,0.347
TUV_SVK,0.000,0.587
TUV_SVN,0.000,0.428
TUV_SWE,0.000,0.610
TUV_SWZ,0.000,0.420
TUV_SYC,0.000,0.263
TUV_SYR,0.000,0.485
TUV_TCA,0.000,0.265
TUV_TCD,0.000,1.023
TUV_TGO,0.000,0.425
TUV_THA,0.000,0.286
TUV_TJK,0.000,1.046
TUV_TKL,0.000,n.a.
TUV_TKM,0.000,1.032
TUV_TLS,0.000,0.213
TUV_TON,0.000,0.067
TUV_TTO,0.000,0.271
TUV_TUN,0.000,0.433
TUV_TUR,0.000,0.619
TUV_TWN,0.000,n.a.
TUV_TZA,0.000,0.451
TUV_UGA,0.000,0.741
TUV_UKR,0.000,0.467
TUV_URY,0.000,0.613
TUV_USA,0.000,1.855
TUV_UZB,0.000,1.250
TUV_VCT,0.000,0.270
TUV_VEN,0.000,0.424
TUV_VGB,0.000,0.267
TUV_VIR,0.000,0.266
TUV_VNM,0.000,0.767
TUV_VUT,0.000,0.072
TUV_WLF,0.000,n.a.
TUV_WSM,0.000,0.062
TUV_YEM,0.000,0.496
TUV_ZAF,0.000,0.617
TUV_ZMB,0.000,0.987
TUV_ZWE,0.000,0.819
TWN_ABW,0.000,n.a.
TWN_AFG,0.000,n.a.
TWN_AGO,0.000,n.a.
TWN_AIA,0.000,n.a.
TWN_ALB,0.000,n.a.
TWN_AND,0.000,n.a.
TWN_ANT,0.000,n.a.
TWN_ARE,0.000,n.a.
TWN_ARG,0.000,n.a.
TWN_ARM,0.000,n.a.
TWN_ASM,0.000,n.a.
TWN_ATG,0.000,n.a.
TWN_AUS,0.000,n.a.
TWN_AUT,0.000,n.a.
TWN_AZE,0.000,n.a.
TWN_BDI,0.000,n.a.
TWN_BEL,0.000,n.a.
TWN_BEN,0.000,n.a.
TWN_BFA,0.000,n.a.
TWN_BGD,0.000,n.a.
TWN_BGR,0.000,n.a.
TWN_BHR,0.000,n.a.
TWN_BHS,0.000,n.a.
TWN_BIH,0.000,n.a.
TWN_BLR,0.000,n.a.
TWN_BLZ,0.000,n.a.
TWN_BMU,0.000,n.a.
TWN_BOL,0.000,n.a.
TWN_BRA,0.000,n.a.
TWN_BRB,0.000,n.a.
TWN_BRN,0.000,n.a.
TWN_BTN,0.000,n.a.
TWN_BWA,0.000,n.a.
TWN_CAF,0.000,n.a.
TWN_CAN,0.000,n.a.
TWN_CHE,0.000,n.a.
TWN_CHL,0.000,n.a.
TWN_CHN,0.000,n.a.
TWN_CIV,0.000,n.a.
TWN_CMR,0.000,n.a.
TWN_COD,0.000,n.a.
TWN_COG,0.000,n.a.
TWN_COK,0.000,n.a.
TWN_COL,0.000,n.a.
TWN_COM,0.000,n.a.
TWN_CPV,0.000,n.a.
TWN_CRI,0.000,n.a.
TWN_CUB,0.000,n.a.
TWN_CYM,0.000,n.a.
TWN_CYP,0.000,n.a.
TWN_CZE,0.000,n.a.
TWN_DEU,0.000,n.a.
TWN_DJI,0.000,n.a.
TWN_DMA,0.000,n.a.
TWN_DNK,0.000,n.a.
TWN_DOM,0.000,n.a.
TWN_DZA,0.000,n.a.
TWN_ECU,0.000,n.a.
TWN_EGY,0.000,n.a.
TWN_ERI,0.000,n.a.
TWN_ESP,0.000,n.a.
TWN_EST,0.000,n.a.
TWN_ETH,0.000,n.a.
TWN_FIN,0.000,n.a.
TWN_FJI,0.000,n.a.
TWN_FLK,0.000,n.a.
TWN_FRA,0.000,n.a.
TWN_FRO,0.000,n.a.
TWN_FSM,0.000,n.a.
TWN_GAB,0.000,n.a.
TWN_GBR,0.000,n.a.
TWN_GEO,0.000,n.a.
TWN_GHA,0.000,n.a.
TWN_GIB,0.000,n.a.
TWN_GIN,0.000,n.a.
TWN_GLP,0.000,n.a.
TWN_GMB,0.000,n.a.
TWN_GNB,0.000,n.a.
TWN_GNQ,0.000,n.a.
TWN_GRC,0.000,n.a.
TWN_GRD,0.000,n.a.
TWN_GRL,0.000,n.a.
TWN_GTM,0.000,n.a.
TWN_GUF,0.000,n.a.
TWN_GUM,0.000,n.a.
TWN_GUY,0.000,n.a.
TWN_HKG,0.000,n.a.
TWN_HND,0.000,n.a.
TWN_HRV,0.000,n.a.
TWN_HTI,0.000,n.a.
TWN_HUN,0.000,n.a.
TWN_IDN,0.000,n.a.
TWN_IND,0.000,n.a.
TWN_IRL,0.000,n.a.
TWN_IRN,0.000,n.a.
TWN_IRQ,0.000,n.a.
TWN_ISL,0.000,n.a.
TWN_ISR,0.000,n.a.
TWN_ITA,0.000,n.a.
TWN_JAM,0.000,n.a.
TWN_JOR,0.000,n.a.
TWN_JPN,0.000,n.a.
TWN_KAZ,0.000,n.a.
TWN_KEN,0.000,n.a.
TWN_KGZ,0.000,n.a.
TWN_KHM,0.000,n.a.
TWN_KIR,0.000,n.a.
TWN_KNA,0.000,n.a.
TWN_KOR,0.000,n.a.
TWN_KWT,0.000,n.a.
TWN_LAO,0.000,n.a.
TWN_LBN,0.000,n.a.
TWN_LBR,0.000,n.a.
TWN_LBY,0.000,n.a.
TWN_LCA,0.000,n.a.
TWN_LIE,0.000,n.a.
TWN_LKA,0.000,n.a.
TWN_LSO,0.000,n.a.
TWN_LTU,0.000,n.a.
TWN_LUX,0.000,n.a.
TWN_LVA,0.000,n.a.
TWN_MAC,0.000,n.a.
TWN_MAR,0.000,n.a.
TWN_MCO,0.000,n.a.
TWN_MDA,0.000,n.a.
TWN_MDG,0.000,n.a.
TWN_MDV,0.000,n.a.
TWN_MEX,0.000,n.a.
TWN_MHL,0.000,n.a.
TWN_MKD,0.000,n.a.
TWN_MLI,0.000,n.a.
TWN_MLT,0.000,n.a.
TWN_MMR,0.000,n.a.
TWN_MNE,0.000,n.a.
TWN_MNG,0.000,n.a.
TWN_MNP,0.000,n.a.
TWN_MOZ,0.000,n.a.
TWN_MRT,0.000,n.a.
TWN_MSR,0.000,n.a.
TWN_MTQ,0.000,n.a.
TWN_MUS,0.000,n.a.
TWN_MWI,0.000,n.a.
TWN_MYS,0.000,n.a.
TWN_MYT,0.000,n.a.
TWN_NAM,0.000,n.a.
TWN_NCL,0.000,n.a.
TWN_NER,0.000,n.a.
TWN_NFK,0.000,n.a.
TWN_NGA,0.000,n.a.
TWN_NIC,0.000,n.a.
TWN_NIU,0.000,n.a.
TWN_NLD,0.000,n.a.
TWN_NOR,0.000,n.a.
TWN_NPL,0.000,n.a.
TWN_NRU,0.000,n.a.
TWN_NZL,0.000,n.a.
TWN_OMN,0.000,n.a.
TWN_PAK,0.000,n.a.
TWN_PAN,0.000,n.a.
TWN_PER,0.000,n.a.
TWN_PHL,0.000,n.a.
TWN_PLW,0.000,n.a.
TWN_PNG,0.000,n.a.
TWN_POL,0.000,n.a.
TWN_PRI,0.000,n.a.
TWN_PRK,0.000,n.a.
TWN_PRT,0.000,n.a.
TWN_PRY,0.000,n.a.
TWN_PSE,0.000,n.a.
TWN_PYF,0.000,n.a.
TWN_QAT,0.000,n.a.
TWN_REU,0.000,n.a.
TWN_ROU,0.000,n.a.
TWN_RUS,0.000,n.a.
TWN_RWA,0.000,n.a.
TWN_SAU,0.000,n.a.
TWN_SDN,0.000,n.a.
TWN_SEN,0.000,n.a.
TWN_SGP,0.000,n.a.
TWN_SHN,0.000,n.a.
TWN_SLB,0.000,n.a.
TWN_SLE,0.000,n.a.
TWN_SLV,0.000,n.a.
TWN_SMR,0.000,n.a.
TWN_SOM,0.000,n.a.
TWN_SPM,0.000,n.a.
TWN_SRB,0.000,n.a.
TWN_STP,0.000,n.a.
TWN_SUR,0.000,n.a.
TWN_SVK,0.000,n.a.
TWN_SVN,0.000,n.a.
TWN_SWE,0.000,n.a.
TWN_SWZ,0.000,n.a.
TWN_SYC,0.000,n.a.
TWN_SYR,0.000,n.a.
TWN_TCA,0.000,n.a.
TWN_TCD,0.000,n.a.
TWN_TGO,0.000,n.a.
TWN_THA,0.000,n.a.
TWN_TJK,0.000,n.a.
TWN_TKL,0.000,n.a.
TWN_TKM,0.000,n.a.
TWN_TLS,0.000,n.a.
TWN_TON,0.000,n.a.
TWN_TTO,0.000,n.a.
TWN_TUN,0.000,n.a.
TWN_TUR,0.000,n.a.
TWN_TUV,0.000,n.a.
TWN_TZA,0.000,n.a.
TWN_UGA,0.000,n.a.
TWN_UKR,0.000,n.a.
TWN_URY,0.000,n.a.
TWN_USA,0.000,n.a.
TWN_UZB,0.000,n.a.
TWN_VCT,0.000,n.a.
TWN_VEN,0.000,n.a.
TWN_VGB,0.000,n.a.
TWN_VIR,0.000,n.a.
TWN_VNM,0.000,n.a.
TWN_VUT,0.000,n.a.
TWN_WLF,0.000,n.a.
TWN_WSM,0.000,n.a.
TWN_YEM,0.000,n.a.
TWN_ZAF,0.000,n.a.
TWN_ZMB,0.000,n.a.
TWN_ZWE,0.000,n.a.
TZA_ABW,0.000,0.475
TZA_AFG,0.000,0.870
TZA_AGO,0.000,0.836
TZA_AIA,0.000,n.a.
TZA_ALB,0.000,0.434
TZA_AND,0.000,0.496
TZA_ANT,0.000,n.a.
TZA_ARE,0.000,0.406
TZA_ARG,0.000,1.118
TZA_ARM,0.000,0.653
TZA_ASM,0.000,0.468
TZA_ATG,0.000,0.465
TZA_AUS,0.000,0.747
TZA_AUT,0.000,0.543
TZA_AZE,0.000,0.804
TZA_BDI,0.000,0.685
TZA_BEL,0.000,0.492
TZA_BEN,0.000,0.463
TZA_BFA,0.000,0.784
TZA_BGD,0.000,0.712
TZA_BGR,0.000,0.538
TZA_BHR,0.000,0.295
TZA_BHS,0.000,0.498
TZA_BIH,0.000,0.436
TZA_BLR,0.000,0.695
TZA_BLZ,0.000,0.554
TZA_BMU,0.000,0.471
TZA_BOL,0.000,1.433
TZA_BRA,0.000,0.923
TZA_BRB,0.000,0.458
TZA_BRN,0.000,0.364
TZA_BTN,0.000,0.712
TZA_BWA,0.000,0.664
TZA_CAF,0.000,0.895
TZA_CAN,0.000,0.971
TZA_CHE,0.000,0.568
TZA_CHL,0.000,0.607
TZA_CHN,0.000,1.036
TZA_CIV,0.000,0.544
TZA_CMR,0.000,0.552
TZA_COD,0.000,0.465
TZA_COG,0.000,0.578
TZA_COK,0.000,n.a.
TZA_COL,0.000,0.903
TZA_COM,0.000,0.219
TZA_CPV,0.000,0.427
TZA_CRI,0.000,0.583
TZA_CUB,0.000,0.553
TZA_CYM,0.000,0.500
TZA_CYP,0.000,0.330
TZA_CZE,0.000,0.709
TZA_DEU,0.000,0.638
TZA_DJI,0.000,0.382
TZA_DMA,0.000,0.463
TZA_DNK,0.000,0.471
TZA_DOM,0.000,0.514
TZA_DZA,0.000,0.606
TZA_ECU,0.000,0.704
TZA_EGY,0.000,0.462
TZA_ERI,0.000,0.515
TZA_ESP,0.000,0.672
TZA_EST,0.000,0.494
TZA_ETH,0.000,0.657
TZA_FIN,0.000,0.527
TZA_FJI,0.000,0.465
TZA_FLK,0.000,n.a.
TZA_FRA,0.000,0.683
TZA_FRO,0.000,0.432
TZA_FSM,0.000,0.405
TZA_GAB,0.000,0.441
TZA_GBR,0.000,0.514
TZA_GEO,0.000,0.542
TZA_GHA,0.000,0.455
TZA_GIB,0.000,0.368
TZA_GIN,0.000,0.470
TZA_GLP,0.000,n.a.
TZA_GMB,0.000,0.415
TZA_GNB,0.000,0.444
TZA_GNQ,0.000,0.393
TZA_GRC,0.000,0.384
TZA_GRD,0.000,0.460
TZA_GRL,0.000,0.501
TZA_GTM,0.000,0.643
TZA_GUF,0.000,n.a.
TZA_GUM,0.000,0.404
TZA_GUY,0.000,0.527
TZA_HKG,0.000,0.377
TZA_HND,0.000,0.653
TZA_HRV,0.000,0.464
TZA_HTI,0.000,0.507
TZA_HUN,0.000,0.580
TZA_IDN,0.000,0.430
TZA_IND,0.000,0.846
TZA_IRL,0.000,0.457
TZA_IRN,0.000,0.916
TZA_IRQ,0.000,0.599
TZA_ISL,0.000,0.498
TZA_ISR,0.000,0.344
TZA_ITA,0.000,0.412
TZA_JAM,0.000,0.514
TZA_JOR,0.000,0.456
TZA_JPN,0.000,0.621
TZA_KAZ,0.000,1.518
TZA_KEN,0.000,0.466
TZA_KGZ,0.000,1.436
TZA_KHM,0.000,0.456
TZA_KIR,0.000,0.497
TZA_KNA,0.000,0.467
TZA_KOR,0.000,0.603
TZA_KWT,0.000,0.355
TZA_LAO,0.000,0.651
TZA_LBN,0.000,0.349
TZA_LBR,0.000,0.653
TZA_LBY,0.000,0.485
TZA_LCA,0.000,0.461
TZA_LIE,0.000,0.572
TZA_LKA,0.000,0.355
TZA_LSO,0.000,0.478
TZA_LTU,0.000,0.491
TZA_LUX,0.000,0.533
TZA_LVA,0.000,0.552
TZA_MAC,0.000,0.377
TZA_MAR,0.000,0.536
TZA_MCO,0.000,0.341
TZA_MDA,0.000,0.535
TZA_MDG,0.000,0.419
TZA_MDV,0.000,0.269
TZA_MEX,0.000,0.826
TZA_MHL,0.000,0.447
TZA_MKD,0.000,0.465
TZA_MLI,0.000,0.794
TZA_MLT,0.000,0.331
TZA_MMR,0.000,0.871
TZA_MNE,0.000,0.359
TZA_MNG,0.000,1.475
TZA_MNP,0.000,0.407
TZA_MOZ,0.000,0.376
TZA_MRT,0.000,0.684
TZA_MSR,0.000,n.a.
TZA_MTQ,0.000,n.a.
TZA_MUS,0.000,0.244
TZA_MWI,0.000,0.819
TZA_MYS,0.000,0.417
TZA_MYT,0.000,n.a.
TZA_NAM,0.000,0.517
TZA_NCL,0.000,0.494
TZA_NER,0.000,0.831
TZA_NFK,0.000,n.a.
TZA_NGA,0.000,0.705
TZA_NIC,0.000,0.717
TZA_NIU,0.000,n.a.
TZA_NLD,0.000,0.505
TZA_NOR,0.000,0.531
TZA_NPL,0.000,0.941
TZA_NRU,0.000,0.434
TZA_NZL,0.000,0.729
TZA_OMN,0.000,0.689
TZA_PAK,0.000,0.866
TZA_PAN,0.000,0.557
TZA_PER,0.000,0.962
TZA_PHL,0.000,0.522
TZA_PLW,0.000,0.384
TZA_PNG,0.000,0.473
TZA_POL,0.000,0.671
TZA_PRI,0.000,0.472
TZA_PRK,0.000,0.657
TZA_PRT,0.000,0.424
TZA_PRY,0.000,0.941
TZA_PSE,0.000,0.308
TZA_PYF,0.000,0.508
TZA_QAT,0.000,0.307
TZA_REU,0.000,n.a.
TZA_ROU,0.000,0.474
TZA_RUS,0.000,1.021
TZA_RWA,0.000,0.673
TZA_SAU,0.000,0.725
TZA_SDN,0.000,0.782
TZA_SEN,0.000,0.479
TZA_SGP,0.000,0.328
TZA_SHN,0.000,n.a.
TZA_SLB,0.000,0.434
TZA_SLE,0.000,0.503
TZA_SLV,0.000,0.552
TZA_SMR,0.000,0.458
TZA_SOM,0.000,0.506
TZA_SPM,0.000,n.a.
TZA_SRB,0.000,0.517
TZA_STP,0.000,0.370
TZA_SUR,0.000,0.500
TZA_SVK,0.000,0.552
TZA_SVN,0.000,0.392
TZA_SWE,0.000,0.676
TZA_SWZ,0.000,0.371
TZA_SYC,0.000,0.230
TZA_SYR,0.000,0.450
TZA_TCA,0.000,0.486
TZA_TCD,0.000,0.996
TZA_TGO,0.000,0.421
TZA_THA,0.000,0.446
TZA_TJK,0.000,1.053
TZA_TKL,0.000,n.a.
TZA_TKM,0.000,1.031
TZA_TLS,0.000,0.437
TZA_TON,0.000,0.464
TZA_TTO,0.000,0.460
TZA_TUN,0.000,0.398
TZA_TUR,0.000,0.584
TZA_TUV,0.000,0.451
TZA_TWN,0.000,n.a.
TZA_UGA,0.000,0.656
TZA_UKR,0.000,0.431
TZA_URY,0.000,0.720
TZA_USA,0.000,1.430
TZA_UZB,0.000,1.257
TZA_VCT,0.000,0.461
TZA_VEN,0.000,0.634
TZA_VGB,0.000,0.471
TZA_VIR,0.000,0.471
TZA_VNM,0.000,0.938
TZA_VUT,0.000,0.439
TZA_WLF,0.000,n.a.
TZA_WSM,0.000,0.466
TZA_YEM,0.000,0.460
TZA_ZAF,0.000,0.571
TZA_ZMB,0.000,0.938
TZA_ZWE,0.000,0.770
UGA_ABW,0.000,0.769
UGA_AFG,0.000,1.155
UGA_AGO,0.000,1.129
UGA_AIA,0.000,n.a.
UGA_ALB,0.000,0.719
UGA_AND,0.000,0.780
UGA_ANT,0.000,n.a.
UGA_ARE,0.000,0.691
UGA_ARG,0.000,1.411
UGA_ARM,0.000,0.937
UGA_ASM,0.000,0.759
UGA_ATG,0.000,0.758
UGA_AUS,0.000,1.037
UGA_AUT,0.000,0.828
UGA_AZE,0.000,1.088
UGA_BDI,0.000,1.222
UGA_BEL,0.000,0.776
UGA_BEN,0.000,0.756
UGA_BFA,0.000,1.078
UGA_BGD,0.000,0.999
UGA_BGR,0.000,0.822
UGA_BHR,0.000,0.580
UGA_BHS,0.000,0.791
UGA_BIH,0.000,0.720
UGA_BLR,0.000,0.980
UGA_BLZ,0.000,0.848
UGA_BMU,0.000,0.756
UGA_BOL,0.000,1.726
UGA_BRA,0.000,1.217
UGA_BRB,0.000,0.752
UGA_BRN,0.000,0.651
UGA_BTN,0.000,0.999
UGA_BWA,0.000,0.957
UGA_CAF,0.000,1.757
UGA_CAN,0.000,1.255
UGA_CHE,0.000,0.853
UGA_CHL,0.000,0.901
UGA_CHN,0.000,1.323
UGA_CIV,0.000,0.838
UGA_CMR,0.000,0.846
UGA_COD,0.000,0.759
UGA_COG,0.000,0.871
UGA_COK,0.000,n.a.
UGA_COL,0.000,1.197
UGA_COM,0.000,0.512
UGA_CPV,0.000,0.715
UGA_CRI,0.000,0.877
UGA_CUB,0.000,0.847
UGA_CYM,0.000,0.793
UGA_CYP,0.000,0.615
UGA_CZE,0.000,0.994
UGA_DEU,0.000,0.922
UGA_DJI,0.000,0.666
UGA_DMA,0.000,0.756
UGA_DNK,0.000,0.755
UGA_DOM,0.000,0.807
UGA_DZA,0.000,0.890
UGA_ECU,0.000,0.997
UGA_EGY,0.000,0.746
UGA_ERI,0.000,0.799
UGA_ESP,0.000,0.957
UGA_EST,0.000,0.779
UGA_ETH,0.000,1.451
UGA_FIN,0.000,0.812
UGA_FJI,0.000,0.755
UGA_FLK,0.000,n.a.
UGA_FRA,0.000,0.967
UGA_FRO,0.000,0.716
UGA_FSM,0.000,0.694
UGA_GAB,0.000,0.734
UGA_GBR,0.000,0.799
UGA_GEO,0.000,0.827
UGA_GHA,0.000,0.748
UGA_GIB,0.000,0.652
UGA_GIN,0.000,0.763
UGA_GLP,0.000,n.a.
UGA_GMB,0.000,0.708
UGA_GNB,0.000,0.738
UGA_GNQ,0.000,0.687
UGA_GRC,0.000,0.668
UGA_GRD,0.000,0.754
UGA_GRL,0.000,0.786
UGA_GTM,0.000,0.937
UGA_GUF,0.000,n.a.
UGA_GUM,0.000,0.693
UGA_GUY,0.000,0.820
UGA_HKG,0.000,0.664
UGA_HND,0.000,0.946
UGA_HRV,0.000,0.749
UGA_HTI,0.000,0.801
UGA_HUN,0.000,0.864
UGA_IDN,0.000,0.719
UGA_IND,0.000,1.131
UGA_IRL,0.000,0.741
UGA_IRN,0.000,1.200
UGA_IRQ,0.000,0.884
UGA_ISL,0.000,0.783
UGA_ISR,0.000,0.629
UGA_ITA,0.000,0.696
UGA_JAM,0.000,0.808
UGA_JOR,0.000,0.740
UGA_JPN,0.000,0.907
UGA_KAZ,0.000,1.802
UGA_KEN,0.000,0.750
UGA_KGZ,0.000,1.720
UGA_KHM,0.000,0.743
UGA_KIR,0.000,0.787
UGA_KNA,0.000,0.760
UGA_KOR,0.000,0.890
UGA_KWT,0.000,0.639
UGA_LAO,0.000,0.938
UGA_LBN,0.000,0.633
UGA_LBR,0.000,0.946
UGA_LBY,0.000,0.770
UGA_LCA,0.000,0.755
UGA_LIE,0.000,0.856
UGA_LKA,0.000,0.642
UGA_LSO,0.000,0.771
UGA_LTU,0.000,0.775
UGA_LUX,0.000,0.817
UGA_LVA,0.000,0.836
UGA_MAC,0.000,0.664
UGA_MAR,0.000,0.820
UGA_MCO,0.000,0.625
UGA_MDA,0.000,0.820
UGA_MDG,0.000,0.712
UGA_MDV,0.000,0.556
UGA_MEX,0.000,1.120
UGA_MHL,0.000,0.737
UGA_MKD,0.000,0.750
UGA_MLI,0.000,1.087
UGA_MLT,0.000,0.616
UGA_MMR,0.000,1.158
UGA_MNE,0.000,0.643
UGA_MNG,0.000,1.762
UGA_MNP,0.000,0.696
UGA_MOZ,0.000,0.670
UGA_MRT,0.000,0.968
UGA_MSR,0.000,n.a.
UGA_MTQ,0.000,n.a.
UGA_MUS,0.000,0.537
UGA_MWI,0.000,1.873
UGA_MYS,0.000,0.704
UGA_MYT,0.000,n.a.
UGA_NAM,0.000,0.811
UGA_NCL,0.000,0.784
UGA_NER,0.000,1.125
UGA_NFK,0.000,n.a.
UGA_NGA,0.000,0.998
UGA_NIC,0.000,1.011
UGA_NIU,0.000,n.a.
UGA_NLD,0.000,0.789
UGA_NOR,0.000,0.816
UGA_NPL,0.000,1.227
UGA_NRU,0.000,0.723
UGA_NZL,0.000,1.019
UGA_OMN,0.000,0.973
UGA_PAK,0.000,1.150
UGA_PAN,0.000,0.851
UGA_PER,0.000,1.256
UGA_PHL,0.000,0.808
